intervention,outcome,term,estimate,std.error,statistic,p.value,conf.low,conf.high,var_name,value_level
job_placement,income_total_delta,marital3never married,-27.06136852,406.8581344,-0.066513033,0.946969683,-824.510531,770.387794,marital3,never married
job_placement,income_total_delta,marital3apart,-731.7609678,900.4498391,-0.812661557,0.416416512,-2496.65863,1033.136694,marital3,apart
job_placement,income_total_delta,marital3together,-514.3815927,572.9782664,-0.897733165,0.369332721,-1637.429162,608.6659763,marital3,together
job_placement,income_total_delta,education4Less HS,-4324.346536,1305.482612,-3.312450503,9.26E-04,-6883.11562,-1765.577452,education4,Less HS
job_placement,income_total_delta,education4High School,-4934.132172,1201.311598,-4.10728755,4.01E-05,-7288.72422,-2579.540124,education4,High School
job_placement,income_total_delta,education4Post HS,-1517.554787,1234.002532,-1.229782555,0.218785099,-3936.221645,901.1120716,education4,Post HS
job_placement,income_total_delta,education4University Degree,-91.94520508,1326.560834,-0.06931096,0.944742416,-2692.027977,2508.137567,education4,University Degree
job_placement,income_total_delta,dependent41 dependent,1224.969794,513.3947543,2.386019304,0.017036047,218.7069665,2231.232622,dependent4,1 dependent
job_placement,income_total_delta,dependent42 dependents,1284.38246,664.1421336,1.93389697,0.053132183,-17.34790621,2586.112826,dependent4,2 dependents
job_placement,income_total_delta,dependent43+ dependents,1160.220476,777.5416364,1.492165077,0.135663024,-363.7749282,2684.215879,dependent4,3+ dependents
job_placement,income_total_delta,disability2With Disability,-3678.539865,402.1613662,-9.146925024,6.10E-20,-4466.783278,-2890.296451,disability2,With Disability
job_placement,income_total_delta,ethnicityCaucasian,-1516.633331,508.0392147,-2.985268238,0.002834851,-2512.399207,-520.867456,ethnicity,Caucasian
job_placement,income_total_delta,ethnicityVisible Minority,2.517084876,1279.53201,0.001967192,0.998430418,-2505.388358,2510.422528,ethnicity,Visible Minority
job_placement,income_total_delta,ethnicityIndigenous,-5558.078064,728.7522935,-7.626841265,2.45E-14,-6986.44549,-4129.710638,ethnicity,Indigenous
job_placement,income_total_delta,immigrationborn in Canada,-1652.555351,500.4213067,-3.302328116,9.60E-04,-2633.389991,-671.7207104,immigration,born in Canada
job_placement,income_total_delta,immigrationimmigrant,-156.4513121,847.1883548,-0.184671226,0.853487765,-1816.95552,1504.052895,immigration,immigrant
job_placement,income_total_delta,region7North Central,689.3010825,1251.785142,0.550654469,0.58187335,-1764.220007,3142.822172,region7,North Central
job_placement,income_total_delta,region7North East,665.7032573,1350.645213,0.49287796,0.622101274,-1981.585326,3312.991841,region7,North East
job_placement,income_total_delta,region7Edmonton,-235.4169047,821.0735984,-0.286718395,0.774329297,-1844.735726,1373.901917,region7,Edmonton
job_placement,income_total_delta,region7Central,-1692.412392,914.4189475,-1.850806347,0.064204096,-3484.689754,99.86497023,region7,Central
job_placement,income_total_delta,region7Calgary,-2353.234107,859.0693478,-2.739283054,0.006159806,-4037.025271,-669.4429419,region7,Calgary
job_placement,income_total_delta,region7South,-1993.816832,909.6122731,-2.191941436,0.028388941,-3776.673027,-210.9606368,region7,South
job_placement,income_total_delta,year_before2013,1221.784952,1745.077001,0.700132402,0.483848313,-2198.596935,4642.166839,year_before,2013
job_placement,income_total_delta,year_before2014,336.2759641,1713.94722,0.19619972,0.844454751,-3023.090999,3695.642927,year_before,2014
job_placement,income_total_delta,year_before2015,3327.756394,1707.257941,1.949181968,0.051280024,-18.49946338,6674.01225,year_before,2015
job_placement,income_total_delta,year_before2016,4431.432998,1761.266552,2.516049029,0.011871386,979.3193048,7883.546691,year_before,2016
job_placement,income_total_delta,year_before2017,4952.668502,1771.867941,2.795167963,0.005189515,1479.775899,8425.561105,year_before,2017
job_placement,income_total_delta,spell_duration,-62.00418283,20.5465566,-3.017740833,0.002548118,-102.2757983,-21.73256733,spell_duration,
job_placement,income_total_delta,income_total_before,-0.633962446,0.013557083,-46.76245207,0,-0.66053457,-0.607390323,income_total_before,
job_placement,income_taxable_delta,(Intercept),17030.66693,2528.681325,6.734999291,1.66E-11,12074.40667,21986.9272,NA,(Intercept)
job_placement,income_taxable_delta,txTRUE,1878.738752,357.4399382,5.256096343,1.48E-07,1178.150131,2579.327373,tx,TRUE
job_placement,income_taxable_delta,gender2Men,1753.355996,1329.460834,1.318847424,0.18722697,-852.4108273,4359.12282,gender2,Men
job_placement,income_taxable_delta,gender2Women,-3022.735979,1325.960338,-2.279657914,0.022632736,-5621.641769,-423.8301888,gender2,Women
job_placement,income_taxable_delta,age_in_years,-5.665443599,14.39397074,-0.393598382,0.693879477,-33.87788165,22.54699445,age_in_years,
job_placement,income_taxable_delta,marital3never married,271.0270941,407.8767749,0.664482782,0.506384837,-528.4186218,1070.47281,marital3,never married
job_placement,income_taxable_delta,marital3apart,-937.5533269,877.9381793,-1.067903583,0.285569848,-2658.327736,783.2210822,marital3,apart
job_placement,income_taxable_delta,marital3together,-316.8893398,572.6371023,-0.553385973,0.580001946,-1439.268221,805.4895413,marital3,together
job_placement,income_taxable_delta,education4Less HS,-4544.599027,1281.231304,-3.547055878,3.90E-04,-7055.835116,-2033.362939,education4,Less HS
job_placement,income_taxable_delta,education4High School,-5190.875782,1166.708799,-4.449161426,8.64E-06,-7477.645729,-2904.105835,education4,High School
job_placement,income_taxable_delta,education4Post HS,-1586.168275,1202.13858,-1.319455428,0.187023747,-3942.381223,770.0446721,education4,Post HS
job_placement,income_taxable_delta,education4University Degree,-590.082556,1291.244477,-0.456987477,0.647682296,-3120.944642,1940.77953,education4,University Degree
job_placement,income_taxable_delta,dependent41 dependent,1107.329943,506.451068,2.186450011,0.028787932,114.6768639,2099.983023,dependent4,1 dependent
job_placement,income_taxable_delta,dependent42 dependents,1332.625646,662.8775553,2.010364713,0.044398675,33.37387583,2631.877416,dependent4,2 dependents
job_placement,income_taxable_delta,dependent43+ dependents,615.4549679,778.8597546,0.790199987,0.42941523,-911.123971,2142.033907,dependent4,3+ dependents
job_placement,income_taxable_delta,disability2With Disability,-7653.915941,404.1637845,-18.93765903,1.16E-79,-8446.08413,-6861.747752,disability2,With Disability
job_placement,income_taxable_delta,ethnicityCaucasian,-1043.438907,508.6431782,-2.0514163,0.040232313,-2040.388561,-46.48925241,ethnicity,Caucasian
job_placement,income_taxable_delta,ethnicityVisible Minority,-369.1408097,1274.09617,-0.289727588,0.77202601,-2866.39191,2128.110291,ethnicity,Visible Minority
job_placement,income_taxable_delta,ethnicityIndigenous,-5173.194336,728.4612558,-7.101536691,1.25E-12,-6600.991323,-3745.397349,ethnicity,Indigenous
job_placement,income_taxable_delta,immigrationborn in Canada,-1521.884905,506.7473876,-3.003241737,0.002672698,-2515.118776,-528.6510334,immigration,born in Canada
job_placement,income_taxable_delta,immigrationimmigrant,375.7053589,864.5164071,0.434584417,0.663866233,-1318.762139,2070.172857,immigration,immigrant
job_placement,income_taxable_delta,region7North Central,1102.228918,1207.351979,0.912930891,0.361283877,-1264.202384,3468.66022,region7,North Central
job_placement,income_taxable_delta,region7North East,778.09363,1279.230642,0.608251244,0.543023983,-1729.221127,3285.408387,region7,North East
job_placement,income_taxable_delta,region7Edmonton,754.7697466,832.4247251,0.906712311,0.364563902,-876.7974849,2386.336978,region7,Edmonton
job_placement,income_taxable_delta,region7Central,-544.574851,925.8307532,-0.588201298,0.556400196,-2359.219555,1270.069853,region7,Central
job_placement,income_taxable_delta,region7Calgary,-1055.794107,869.5166321,-1.214231066,0.224665998,-2760.062134,648.4739202,region7,Calgary
job_placement,income_taxable_delta,region7South,-1069.7352,916.6939248,-1.166949154,0.24323721,-2866.471558,727.0011585,region7,South
job_placement,income_taxable_delta,year_before2013,1766.671784,1597.2817,1.106048973,0.268711353,-1364.02869,4897.372258,year_before,2013
job_placement,income_taxable_delta,year_before2014,321.4444597,1562.512685,0.205722784,0.837008409,-2741.108128,3383.997048,year_before,2014
job_placement,income_taxable_delta,year_before2015,3566.75305,1554.190271,2.294926894,0.021741984,520.5125428,6612.993558,year_before,2015
job_placement,income_taxable_delta,year_before2016,4469.007425,1603.345823,2.787301005,0.00531718,1326.421162,7611.593688,year_before,2016
job_placement,income_taxable_delta,year_before2017,4595.903089,1620.555334,2.836005036,0.004570251,1419.585879,7772.220299,year_before,2017
job_placement,income_taxable_delta,spell_duration,-196.4650357,20.82374262,-9.434665002,4.11E-21,-237.2799408,-155.6501307,spell_duration,
job_placement,income_taxable_delta,income_taxable_before,-0.618163122,0.01328956,-46.5149412,0,-0.644210896,-0.592115348,income_taxable_before,
training_for_work,income_net_delta,(Intercept),18835.54444,2710.364022,6.949451912,3.72E-12,13523.18286,24147.90601,NA,(Intercept)
training_for_work,income_net_delta,txTRUE,44.35983149,315.1719758,0.14074802,0.888069651,-573.3828334,662.1024964,tx,TRUE
training_for_work,income_net_delta,gender2Men,4877.800567,1307.615216,3.730302699,1.91E-04,2314.851543,7440.749592,gender2,Men
training_for_work,income_net_delta,gender2Women,-164.7904975,1301.839824,-0.126582775,0.899271208,-2716.419651,2386.838656,gender2,Women
training_for_work,income_net_delta,age_in_years,34.65376376,13.16513753,2.632237125,0.008485416,8.849860607,60.45766691,age_in_years,
training_for_work,income_net_delta,marital3never married,100.8768165,366.7174425,0.275080497,0.783255683,-617.8958777,819.6495106,marital3,never married
training_for_work,income_net_delta,marital3apart,352.4215832,896.0515477,0.393305033,0.694096102,-1403.85535,2108.698516,marital3,apart
training_for_work,income_net_delta,marital3together,-867.9483699,512.5778161,-1.693300691,0.090405305,-1872.609984,136.7132446,marital3,together
training_for_work,income_net_delta,education4Less HS,-7872.451065,1574.620101,-4.999587559,5.77E-07,-10958.7344,-4786.167728,education4,Less HS
training_for_work,income_net_delta,education4High School,-7653.464369,1516.63772,-5.046336557,4.52E-07,-10626.10121,-4680.827528,education4,High School
training_for_work,income_net_delta,education4Post HS,-4963.193225,1542.398643,-3.217840763,0.001292527,-7986.321933,-1940.064518,education4,Post HS
training_for_work,income_net_delta,education4University Degree,-4137.758423,1602.854679,-2.58149318,0.009840588,-7279.382035,-996.1348115,education4,University Degree
training_for_work,income_net_delta,dependent41 dependent,882.7966201,440.3121364,2.004933653,0.044976237,19.77701998,1745.81622,dependent4,1 dependent
training_for_work,income_net_delta,dependent42 dependents,433.7806861,586.632527,0.739441927,0.459642624,-716.0294757,1583.590848,dependent4,2 dependents
training_for_work,income_net_delta,dependent43+ dependents,184.1464948,661.6415024,0.27831763,0.780769848,-1112.68259,1480.975579,dependent4,3+ dependents
training_for_work,income_net_delta,disability2With Disability,-2575.230537,382.3618682,-6.735061078,1.66E-11,-3324.666583,-1825.79449,disability2,With Disability
training_for_work,income_net_delta,ethnicityCaucasian,-1436.287445,466.38184,-3.079638447,0.002073793,-2350.404127,-522.1707636,ethnicity,Caucasian
training_for_work,income_net_delta,ethnicityVisible Minority,-966.1976423,1040.282719,-0.928783709,0.353006269,-3005.170231,1072.774946,ethnicity,Visible Minority
training_for_work,income_net_delta,ethnicityIndigenous,-5602.729767,601.7343149,-9.310969356,1.32E-20,-6782.139701,-4423.319832,ethnicity,Indigenous
training_for_work,income_net_delta,immigrationborn in Canada,-815.9047501,440.2440992,-1.85330082,0.063845924,-1678.790996,46.98149585,immigration,born in Canada
training_for_work,income_net_delta,immigrationimmigrant,1578.719611,780.9345511,2.021577364,0.043226056,48.07403452,3109.365188,immigration,immigrant
training_for_work,income_net_delta,region7North Central,-927.0202832,968.2355176,-0.957432635,0.338354178,-2824.779078,970.7385113,region7,North Central
training_for_work,income_net_delta,region7North East,286.4276163,1414.574633,0.202483213,0.839539914,-2486.163764,3059.018997,region7,North East
training_for_work,income_net_delta,region7Edmonton,-733.0262107,773.4419512,-0.947745606,0.343264167,-2248.986159,782.9337375,region7,Edmonton
training_for_work,income_net_delta,region7Central,-1771.841251,858.3319974,-2.064284282,0.038996601,-3454.187196,-89.49530582,region7,Central
training_for_work,income_net_delta,region7Calgary,-2615.226378,802.2418451,-3.25989774,0.001115368,-4187.634629,-1042.818126,region7,Calgary
training_for_work,income_net_delta,region7South,-2022.617547,897.2267354,-2.254299239,0.024182232,-3781.197869,-264.0372256,region7,South
training_for_work,income_net_delta,year_before2013,698.4904628,1701.241102,0.410576997,0.681384727,-2635.972284,4032.953209,year_before,2013
training_for_work,income_net_delta,year_before2014,-220.8519051,1673.221121,-0.131992061,0.894991173,-3500.394992,3058.691182,year_before,2014
training_for_work,income_net_delta,year_before2015,2982.904552,1680.754014,1.774741888,0.075947408,-311.4031386,6277.212243,year_before,2015
training_for_work,income_net_delta,year_before2016,3689.481273,1721.220943,2.143525669,0.032076362,315.8576847,7063.104862,year_before,2016
training_for_work,income_net_delta,year_before2017,5007.764257,1749.456466,2.862468631,0.004205527,1578.798541,8436.729973,year_before,2017
training_for_work,income_net_delta,spell_duration,-71.457097,19.41965631,-3.679627273,2.34E-04,-109.5199679,-33.39422605,spell_duration,
training_for_work,income_net_delta,income_net_before,-0.612040826,0.01334207,-45.87300217,0,-0.63819152,-0.585890131,income_net_before,
training_for_work,earnings_total_delta,(Intercept),18277.97024,2613.240136,6.994370701,2.70E-12,13155.97321,23399.96728,NA,(Intercept)
training_for_work,earnings_total_delta,txTRUE,1313.426543,338.7774692,3.876959546,1.06E-04,649.4166924,1977.436394,tx,TRUE
training_for_work,earnings_total_delta,gender2Men,3619.893282,1371.456278,2.639452195,0.008306932,931.8146431,6307.971921,gender2,Men
training_for_work,earnings_total_delta,gender2Women,-1021.512084,1364.351897,-0.748715992,0.454032393,-3695.666011,1652.641842,gender2,Women
training_for_work,earnings_total_delta,age_in_years,-31.70572387,13.73302148,-2.30872164,0.02096363,-58.62268964,-4.788758104,age_in_years,
training_for_work,earnings_total_delta,marital3never married,-22.87434726,387.818276,-0.058982128,0.95296661,-783.0050496,737.256355,marital3,never married
training_for_work,earnings_total_delta,marital3apart,-27.79249559,937.0042858,-0.029661012,0.97633754,-1864.337522,1808.752531,marital3,apart
training_for_work,earnings_total_delta,marital3together,-603.6717998,552.9728921,-1.091684255,0.274977868,-1687.50848,480.1648804,marital3,together
training_for_work,earnings_total_delta,education4Less HS,-9603.695658,1639.189972,-5.858805766,4.70E-09,-12816.53709,-6390.854228,education4,Less HS
training_for_work,earnings_total_delta,education4High School,-8979.106472,1573.487202,-5.706501114,1.16E-08,-12063.16931,-5895.043636,education4,High School
training_for_work,earnings_total_delta,education4Post HS,-5409.260686,1601.302839,-3.37803728,7.31E-04,-8547.842664,-2270.678709,education4,Post HS
training_for_work,earnings_total_delta,education4University Degree,-4910.483867,1675.388189,-2.930952897,0.003380973,-8194.274445,-1626.693289,education4,University Degree
training_for_work,earnings_total_delta,dependent41 dependent,1735.307965,478.5673674,3.626047414,2.88E-04,797.3074334,2673.308496,dependent4,1 dependent
training_for_work,earnings_total_delta,dependent42 dependents,1036.305022,637.5923969,1.625340934,0.104097075,-213.3873892,2285.997433,dependent4,2 dependents
training_for_work,earnings_total_delta,dependent43+ dependents,1135.140269,736.7118826,1.540819818,0.123367815,-308.8280931,2579.108631,dependent4,3+ dependents
training_for_work,earnings_total_delta,disability2With Disability,-7372.763387,405.6281835,-18.17616153,1.48E-73,-8167.801824,-6577.72495,disability2,With Disability
training_for_work,earnings_total_delta,ethnicityCaucasian,-1717.569989,494.5638765,-3.472898185,5.15E-04,-2686.923963,-748.216016,ethnicity,Caucasian
training_for_work,earnings_total_delta,ethnicityVisible Minority,-1782.715169,1191.585793,-1.496086291,0.134638321,-4118.244468,552.8141286,ethnicity,Visible Minority
training_for_work,earnings_total_delta,ethnicityIndigenous,-6056.475989,617.9159719,-9.80145564,1.17E-22,-7267.602258,-4845.349719,ethnicity,Indigenous
training_for_work,earnings_total_delta,immigrationborn in Canada,-1212.415537,476.7044759,-2.543327362,0.010983612,-2146.764768,-278.066306,immigration,born in Canada
training_for_work,earnings_total_delta,immigrationimmigrant,1461.915365,847.8047623,1.724353801,0.084650995,-199.7970128,3123.627742,immigration,immigrant
training_for_work,earnings_total_delta,region7North Central,-894.8992977,994.472895,-0.89987299,0.368192756,-2844.083817,1054.285222,region7,North Central
training_for_work,earnings_total_delta,region7North East,-1427.91271,1381.051307,-1.033931689,0.301173766,-4134.797775,1278.972356,region7,North East
training_for_work,earnings_total_delta,region7Edmonton,-901.5178389,765.9302169,-1.177023466,0.239192489,-2402.754654,599.7189767,region7,Edmonton
training_for_work,earnings_total_delta,region7Central,-1453.505255,852.9566296,-1.704078736,0.088373419,-3125.315384,218.3048736,region7,Central
training_for_work,earnings_total_delta,region7Calgary,-2117.067801,797.37367,-2.655051051,0.007932487,-3679.934342,-554.201259,region7,Calgary
training_for_work,earnings_total_delta,region7South,-2718.174134,898.5237489,-3.025155581,0.002486482,-4479.296625,-957.0516427,region7,South
training_for_work,earnings_total_delta,year_before2013,2624.86153,1426.538019,1.840022134,0.065771699,-171.1782992,5420.901359,year_before,2013
training_for_work,earnings_total_delta,year_before2014,1265.179555,1388.844796,0.9109582,0.362322374,-1456.980888,3987.339998,year_before,2014
training_for_work,earnings_total_delta,year_before2015,5574.330286,1392.57948,4.002881248,6.27E-05,2844.849796,8303.810775,year_before,2015
training_for_work,earnings_total_delta,year_before2016,6365.62793,1434.496036,4.43753609,9.12E-06,3553.990247,9177.265613,year_before,2016
training_for_work,earnings_total_delta,year_before2017,5832.542086,1479.86729,3.941260222,8.12E-05,2931.975939,8733.108233,year_before,2017
training_for_work,earnings_total_delta,spell_duration,-223.2276134,19.70969659,-11.32577624,1.08E-29,-261.8589685,-184.5962584,spell_duration,
training_for_work,earnings_total_delta,earnings_total_before,-0.632793924,0.01553248,-40.74004496,0,-0.66323786,-0.602349988,earnings_total_before,
training_for_work,income_total_delta,(Intercept),19011.84254,2767.754849,6.869048589,6.55E-12,13586.99393,24436.69116,NA,(Intercept)
training_for_work,income_total_delta,txTRUE,53.51719188,325.3425506,0.164494905,0.869342311,-584.1599801,691.1943639,tx,TRUE
training_for_work,income_total_delta,gender2Men,4918.236504,1348.868006,3.646195537,2.66E-04,2274.431278,7562.041729,gender2,Men
training_for_work,income_total_delta,gender2Women,-115.4648134,1343.252955,-0.085959099,0.931499321,-2748.264439,2517.334812,gender2,Women
training_for_work,income_total_delta,age_in_years,33.57442432,13.58925617,2.470659461,0.013490167,6.939241107,60.20960753,age_in_years,
training_for_work,income_total_delta,marital3never married,99.21836207,377.6676663,0.262713414,0.792772703,-641.016965,839.4536891,marital3,never married
training_for_work,income_total_delta,marital3apart,270.8217374,921.2224524,0.293980826,0.768773938,-1534.790615,2076.43409,marital3,apart
training_for_work,income_total_delta,marital3together,-891.7154999,528.8481973,-1.68614643,0.091774668,-1928.26735,144.8363505,marital3,together
training_for_work,income_total_delta,education4Less HS,-8175.311231,1618.221084,-5.052036037,4.39E-07,-11347.05327,-5003.569193,education4,Less HS
training_for_work,income_total_delta,education4High School,-7863.163819,1561.302066,-5.036286051,4.77E-07,-10923.34357,-4802.984065,education4,High School
training_for_work,income_total_delta,education4Post HS,-5016.995165,1588.10204,-3.159113859,0.001583564,-8129.703342,-1904.286988,education4,Post HS
training_for_work,income_total_delta,education4University Degree,-3992.812859,1652.839372,-2.415729518,0.015707756,-7232.407355,-753.2183631,education4,University Degree
training_for_work,income_total_delta,dependent41 dependent,1204.913664,456.2519471,2.64089539,0.008271637,310.6517518,2099.175576,dependent4,1 dependent
training_for_work,income_total_delta,dependent42 dependents,761.8562106,600.6841882,1.268314075,0.204692503,-415.4954566,1939.207878,dependent4,2 dependents
training_for_work,income_total_delta,dependent43+ dependents,483.3373033,695.7143207,0.694735309,0.487224854,-880.2751097,1846.949716,dependent4,3+ dependents
training_for_work,income_total_delta,disability2With Disability,-2736.999282,394.0995301,-6.944944293,3.84E-12,-3509.441354,-1964.557211,disability2,With Disability
training_for_work,income_total_delta,ethnicityCaucasian,-1463.74533,482.1884835,-3.035628972,0.002401744,-2408.843314,-518.6473469,ethnicity,Caucasian
training_for_work,income_total_delta,ethnicityVisible Minority,-990.1752981,1082.944133,-0.914336453,0.360545077,-3112.765015,1132.414419,ethnicity,Visible Minority
training_for_work,income_total_delta,ethnicityIndigenous,-5827.700319,614.7781567,-9.479354879,2.68E-21,-7032.676415,-4622.724224,ethnicity,Indigenous
training_for_work,income_total_delta,immigrationborn in Canada,-900.677881,454.3141408,-1.982500213,0.047429475,-1791.141658,-10.21410385,immigration,born in Canada
training_for_work,income_total_delta,immigrationimmigrant,1575.87841,804.8638554,1.957944066,0.050242868,-1.669027909,3153.425848,immigration,immigrant
training_for_work,income_total_delta,region7North Central,-793.6930217,993.7698015,-0.798668887,0.42448673,-2741.499466,1154.113422,region7,North Central
training_for_work,income_total_delta,region7North East,271.7785872,1445.789784,0.187979325,0.850893723,-2561.995043,3105.552218,region7,North East
training_for_work,income_total_delta,region7Edmonton,-638.457652,789.9315182,-0.808244306,0.418954313,-2186.737444,909.8221398,region7,Edmonton
training_for_work,income_total_delta,region7Central,-1728.375664,877.6881901,-1.969236551,0.04893218,-3448.66009,-8.091238472,region7,Central
training_for_work,income_total_delta,region7Calgary,-2556.199327,819.4379906,-3.119454255,0.00181303,-4162.312328,-950.0863253,region7,Calgary
training_for_work,income_total_delta,region7South,-2045.949171,919.4004421,-2.225308013,0.026065602,-3847.990351,-243.9079909,region7,South
training_for_work,income_total_delta,year_before2013,899.916607,1716.0441,0.52441345,0.599993638,-2463.560278,4263.393492,year_before,2013
training_for_work,income_total_delta,year_before2014,-60.08660627,1685.320233,-0.035652931,0.971559263,-3363.344166,3243.170954,year_before,2014
training_for_work,income_total_delta,year_before2015,3198.930237,1693.355449,1.889107357,0.058883995,-120.076489,6517.936963,year_before,2015
training_for_work,income_total_delta,year_before2016,3940.146,1736.438306,2.269096452,0.023267267,536.6961093,7343.59589,year_before,2016
training_for_work,income_total_delta,year_before2017,5275.92567,1765.805642,2.987829206,0.00281121,1814.915279,8736.93606,year_before,2017
training_for_work,income_total_delta,spell_duration,-77.66489619,19.8651511,-3.909605106,9.26E-05,-116.6009448,-38.72884755,spell_duration,
training_for_work,income_total_delta,income_total_before,-0.609255781,0.013299324,-45.81103538,0,-0.635322691,-0.583188871,income_total_before,
training_for_work,income_taxable_delta,(Intercept),15823.56125,2596.209062,6.094871743,1.10E-09,10734.94542,20912.17708,NA,(Intercept)
training_for_work,income_taxable_delta,txTRUE,625.2764356,322.4145953,1.939355242,0.052464462,-6.661892004,1257.214763,tx,TRUE
training_for_work,income_taxable_delta,gender2Men,4524.284507,1422.408576,3.180720774,0.001470107,1736.33846,7312.230555,gender2,Men
training_for_work,income_taxable_delta,gender2Women,-76.67645957,1415.536835,-0.05416776,0.956801752,-2851.153774,2697.800855,gender2,Women
training_for_work,income_taxable_delta,age_in_years,8.93345853,13.50170488,0.66165411,0.508196376,-17.53012261,35.39703967,age_in_years,
training_for_work,income_taxable_delta,marital3never married,215.1452497,372.807711,0.57709442,0.563878618,-515.5644787,945.8549781,marital3,never married
training_for_work,income_taxable_delta,marital3apart,253.6290787,929.4798652,0.272872053,0.784952847,-1568.167949,2075.426107,marital3,apart
training_for_work,income_taxable_delta,marital3together,-615.5814723,521.1966826,-1.181092461,0.23757236,-1637.136218,405.9732736,marital3,together
training_for_work,income_taxable_delta,education4Less HS,-8848.859813,1570.935918,-5.632858545,1.78E-08,-11927.92209,-5769.797538,education4,Less HS
training_for_work,income_taxable_delta,education4High School,-8172.631471,1510.446915,-5.410737306,6.31E-08,-11133.13422,-5212.128717,education4,High School
training_for_work,income_taxable_delta,education4Post HS,-5039.67006,1536.258137,-3.280483885,0.001037095,-8050.763266,-2028.576853,education4,Post HS
training_for_work,income_taxable_delta,education4University Degree,-4474.237055,1597.34422,-2.801047513,0.005095918,-7605.060069,-1343.414041,education4,University Degree
training_for_work,income_taxable_delta,dependent41 dependent,1047.55267,449.5484996,2.330232825,0.019798333,166.4296344,1928.675706,dependent4,1 dependent
training_for_work,income_taxable_delta,dependent42 dependents,504.9230801,599.887652,0.841696072,0.399962659,-670.867362,1680.713522,dependent4,2 dependents
training_for_work,income_taxable_delta,dependent43+ dependents,149.6653596,675.5247287,0.221554228,0.824661943,-1174.375095,1473.705814,dependent4,3+ dependents
training_for_work,income_taxable_delta,disability2With Disability,-6942.503762,393.174963,-17.65754286,1.55E-69,-7713.133666,-6171.873858,disability2,With Disability
training_for_work,income_taxable_delta,ethnicityCaucasian,-1347.219531,472.3166067,-2.852365367,0.004341535,-2272.968461,-421.4706014,ethnicity,Caucasian
training_for_work,income_taxable_delta,ethnicityVisible Minority,-1610.348208,1074.512551,-1.498677895,0.133964367,-3716.411874,495.7154577,ethnicity,Visible Minority
training_for_work,income_taxable_delta,ethnicityIndigenous,-5540.096007,601.4043225,-9.211932472,3.34E-20,-6718.85915,-4361.332864,ethnicity,Indigenous
training_for_work,income_taxable_delta,immigrationborn in Canada,-714.0959499,454.7481961,-1.570310682,0.11635002,-1605.410483,177.2185834,immigration,born in Canada
training_for_work,income_taxable_delta,immigrationimmigrant,2121.806562,791.3518883,2.681242812,0.007337654,570.7428195,3672.870305,immigration,immigrant
training_for_work,income_taxable_delta,region7North Central,-218.9025304,938.4171957,-0.233267817,0.81555453,-2058.216885,1620.411824,region7,North Central
training_for_work,income_taxable_delta,region7North East,397.0690643,1303.570487,0.304601146,0.760671383,-2157.95222,2952.090349,region7,North East
training_for_work,income_taxable_delta,region7Edmonton,240.8911014,720.8383707,0.334181852,0.738243926,-1171.964895,1653.747098,region7,Edmonton
training_for_work,income_taxable_delta,region7Central,-718.1552752,811.9719849,-0.884458194,0.376453739,-2309.634773,873.3242226,region7,Central
training_for_work,income_taxable_delta,region7Calgary,-1399.51918,752.3808637,-1.860120649,0.062875107,-2874.199023,75.16066264,region7,Calgary
training_for_work,income_taxable_delta,region7South,-1287.616841,856.1224229,-1.504010182,0.132585902,-2965.631981,390.3982985,region7,South
training_for_work,income_taxable_delta,year_before2013,2377.373416,1420.881676,1.673167764,0.094301362,-407.5798799,5162.326711,year_before,2013
training_for_work,income_taxable_delta,year_before2014,999.9609319,1386.326026,0.721302863,0.470727017,-1717.262677,3717.184541,year_before,2014
training_for_work,income_taxable_delta,year_before2015,4343.570624,1387.30613,3.130938824,0.001743622,1624.425993,7062.715255,year_before,2015
training_for_work,income_taxable_delta,year_before2016,5046.013156,1425.550245,3.539695058,4.01E-04,2251.909382,7840.116931,year_before,2016
training_for_work,income_taxable_delta,year_before2017,6187.274276,1463.095466,4.228893069,2.35E-05,3319.581201,9054.96735,year_before,2017
training_for_work,income_taxable_delta,spell_duration,-210.6208869,19.47634536,-10.81418937,3.19E-27,-248.7948694,-172.4469044,spell_duration,
training_for_work,income_taxable_delta,income_taxable_before,-0.593479146,0.013539811,-43.83215839,0,-0.620017417,-0.566940876,income_taxable_before,
work_foundation,income_net_delta,(Intercept),12495.19437,2272.630153,5.498120472,3.86E-08,8040.798946,16949.58979,NA,(Intercept)
work_foundation,income_net_delta,txTRUE,-1370.842456,333.9330676,-4.105141386,4.05E-05,-2025.357194,-716.3277182,tx,TRUE
work_foundation,income_net_delta,gender2Men,3587.291032,1583.436391,2.265510035,0.023486224,483.7276104,6690.854454,gender2,Men
work_foundation,income_net_delta,gender2Women,-824.9526515,1571.760245,-0.52485909,0.599683787,-3905.63062,2255.725317,gender2,Women
work_foundation,income_net_delta,age_in_years,44.85707136,15.58332984,2.878529289,0.00399726,14.31346837,75.40067435,age_in_years,
work_foundation,income_net_delta,marital3never married,148.690475,365.6988198,0.406592712,0.684309123,-568.0857007,865.4666507,marital3,never married
work_foundation,income_net_delta,marital3apart,1102.261035,1105.179803,0.99735901,0.318595749,-1063.91099,3268.433059,marital3,apart
work_foundation,income_net_delta,marital3together,-1501.976483,516.3300616,-2.908946417,0.003628299,-2513.992565,-489.9604003,marital3,together
